Hour,Device Category,Day of the month,City,Month of the year,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Transactions,Revenue
10,mobile,28,Philadelphia,10,4,50.00%,4.50,00:05:07,0,$0.00
10,mobile,29,London,10,4,50.00%,3.50,00:04:54,0,$0.00
10,mobile,30,Orlando,10,4,75.00%,1.50,00:00:32,0,$0.00
10,mobile,30,Atlanta,10,4,50.00%,2.25,00:00:29,0,$0.00
10,mobile,30,Boston,10,4,75.00%,1.75,00:00:14,0,$0.00
10,mobile,30,Ann Arbor,10,4,25.00%,3.75,00:01:52,0,$0.00
10,mobile,30,Philadelphia,10,4,75.00%,1.75,00:00:20,0,$0.00
10,mobile,30,Houston,10,4,0.00%,6.00,00:02:39,0,$0.00
10,mobile,31,Los Angeles,10,4,25.00%,13.75,00:06:03,0,$0.00
10,mobile,31,Washington,10,4,50.00%,1.75,00:00:20,0,$0.00
10,mobile,31,Orlando,10,4,0.00%,4.00,00:02:21,0,$0.00
10,mobile,31,Detroit,10,4,50.00%,4.25,00:02:02,0,$0.00
10,mobile,31,Charlotte,10,4,25.00%,8.00,00:03:46,0,$0.00
10,tablet,30,(not set),10,4,75.00%,2.50,00:00:37,0,$0.00
11,desktop,05,(not set),10,4,25.00%,8.00,00:05:35,0,$0.00
11,desktop,07,(not set),10,4,50.00%,6.00,00:04:04,0,$0.00
11,desktop,07,New York,10,4,75.00%,1.25,00:02:19,0,$0.00
11,desktop,10,Charlotte,10,4,75.00%,2.00,00:00:14,0,$0.00
11,desktop,12,New York,10,4,25.00%,3.00,00:05:54,0,$0.00
11,desktop,13,New York,10,4,0.00%,3.00,00:08:13,0,$0.00
11,desktop,14,(not set),10,4,0.00%,7.00,00:08:27,0,$0.00
11,desktop,15,(not set),10,4,25.00%,7.25,00:03:24,0,$0.00
11,desktop,17,(not set),10,4,50.00%,3.50,00:05:34,0,$0.00
11,mobile,01,San Diego,10,4,50.00%,4.00,00:01:37,1,$42.96
11,mobile,01,Atlanta,10,4,50.00%,1.75,00:05:24,0,$0.00
11,mobile,01,Mount Vernon,10,4,75.00%,12.75,00:11:11,0,$0.00
11,mobile,01,Austin,10,4,25.00%,4.50,00:05:13,0,$0.00
11,mobile,02,Toronto,10,4,50.00%,19.00,00:13:54,0,$0.00
11,mobile,02,San Francisco,10,4,75.00%,3.00,00:02:52,0,$0.00
11,mobile,02,Minneapolis,10,4,25.00%,14.00,00:18:25,0,$0.00
11,mobile,02,Charlotte,10,4,100.00%,1.00,00:00:00,0,$0.00
11,mobile,03,Boston,10,4,50.00%,4.75,00:03:58,0,$0.00
11,mobile,03,Minneapolis,10,4,50.00%,2.50,00:02:34,0,$0.00
11,mobile,05,Minneapolis,10,4,75.00%,2.75,00:06:29,0,$0.00
11,mobile,06,Miami,10,4,50.00%,1.75,00:00:50,0,$0.00
11,mobile,06,Orlando,10,4,25.00%,3.00,00:03:34,0,$0.00
11,mobile,06,Tampa,10,4,50.00%,5.25,00:05:01,0,$0.00
11,mobile,07,San Francisco,10,4,50.00%,5.75,00:06:11,0,$0.00
11,mobile,08,Columbus,10,4,25.00%,5.00,00:06:51,0,$0.00
11,mobile,08,Seattle,10,4,25.00%,4.25,00:02:21,0,$0.00
11,mobile,09,Orlando,10,4,25.00%,1.75,00:00:39,0,$0.00
11,mobile,09,Nashville,10,4,50.00%,6.25,00:00:09,0,$0.00
11,mobile,10,Lahore,10,4,50.00%,1.50,00:00:18,0,$0.00
11,mobile,10,Charlotte,10,4,100.00%,1.50,00:00:00,0,$0.00
11,mobile,10,Philadelphia,10,4,75.00%,6.25,00:01:54,0,$0.00
11,mobile,10,Clarksville,10,4,0.00%,3.00,00:00:10,0,$0.00
11,mobile,11,Charlotte,10,4,50.00%,2.50,00:02:45,0,$0.00
11,mobile,11,Omaha,10,4,0.00%,4.00,00:08:35,0,$0.00
11,mobile,11,Houston,10,4,25.00%,2.50,00:03:20,0,$0.00
11,mobile,12,(not set),10,4,75.00%,1.25,00:00:10,0,$0.00
11,mobile,12,Washington,10,4,50.00%,1.75,00:00:26,0,$0.00
11,mobile,12,Detroit,10,4,25.00%,3.00,00:07:46,0,$0.00
11,mobile,12,Minneapolis,10,4,25.00%,5.00,00:03:03,0,$0.00
11,mobile,12,Charlotte,10,4,25.00%,4.50,00:03:22,0,$0.00
11,mobile,12,Dallas,10,4,50.00%,6.25,00:03:34,0,$0.00
11,mobile,13,Boston,10,4,75.00%,1.50,00:00:29,0,$0.00
11,mobile,13,Austin,10,4,50.00%,2.50,00:00:51,0,$0.00
11,mobile,13,Houston,10,4,50.00%,4.75,00:02:49,0,$0.00
11,mobile,14,Detroit,10,4,50.00%,4.50,00:02:58,0,$0.00
11,mobile,14,Minneapolis,10,4,75.00%,1.50,00:00:15,0,$0.00
11,mobile,15,Washington,10,4,50.00%,5.75,00:04:53,0,$0.00
11,mobile,15,Orlando,10,4,50.00%,2.50,00:00:36,0,$0.00
11,mobile,15,Detroit,10,4,50.00%,2.50,00:00:49,0,$0.00
11,mobile,15,Nashville,10,4,75.00%,3.00,00:00:36,0,$0.00
11,mobile,16,Denver,10,4,50.00%,2.50,00:02:31,0,$0.00
11,mobile,16,Ann Arbor,10,4,50.00%,5.75,00:02:08,0,$0.00
11,mobile,17,Los Angeles,10,4,75.00%,5.50,00:03:59,0,$0.00
11,mobile,17,Denver,10,4,50.00%,3.50,00:00:51,0,$0.00
11,mobile,17,Orlando,10,4,50.00%,1.50,00:00:04,0,$0.00
11,mobile,17,Detroit,10,4,25.00%,5.00,00:02:20,0,$0.00
11,mobile,18,Cincinnati,10,4,75.00%,5.00,00:03:18,0,$0.00
11,mobile,18,Memphis,10,4,100.00%,1.00,00:00:00,0,$0.00
11,mobile,18,Nashville,10,4,25.00%,2.50,00:01:17,0,$0.00
11,mobile,18,Dallas,10,4,0.00%,3.50,00:01:47,0,$0.00
11,mobile,19,Austin,10,4,25.00%,4.50,00:05:34,0,$0.00
11,mobile,20,Atlanta,10,4,0.00%,4.25,00:11:01,0,$0.00
11,mobile,22,London,10,4,100.00%,1.00,00:00:00,0,$0.00
11,mobile,22,Los Angeles,10,4,25.00%,2.75,00:00:45,0,$0.00
11,mobile,22,San Jose,10,4,50.00%,2.50,00:00:13,0,$0.00
11,mobile,22,Orlando,10,4,75.00%,1.75,00:00:52,0,$0.00
11,mobile,22,Salt Lake City,10,4,75.00%,6.75,00:09:35,0,$0.00
11,mobile,23,Phoenix,10,4,25.00%,3.75,00:01:33,0,$0.00
11,mobile,23,Salt Lake City,10,4,50.00%,2.25,00:01:45,0,$0.00
11,mobile,23,Madison,10,4,75.00%,2.50,00:00:41,0,$0.00
11,mobile,24,Orlando,10,4,25.00%,2.50,00:00:42,0,$0.00
11,mobile,24,Detroit,10,4,75.00%,3.00,00:00:04,0,$0.00
11,mobile,24,Seattle,10,4,50.00%,3.50,00:01:22,0,$0.00
11,mobile,25,Los Angeles,10,4,75.00%,1.50,00:00:20,0,$0.00
11,mobile,25,Ann Arbor,10,4,25.00%,3.50,00:01:26,0,$0.00
11,mobile,26,Los Angeles,10,4,75.00%,11.00,00:00:34,0,$0.00
11,mobile,27,Toronto,10,4,50.00%,2.25,00:04:13,0,$0.00
11,mobile,27,Virginia Beach,10,4,75.00%,7.50,00:02:57,0,$0.00
11,mobile,28,Washington,10,4,25.00%,4.75,00:03:18,0,$0.00
11,mobile,28,Austin,10,4,50.00%,3.50,00:01:34,0,$0.00
11,mobile,29,Detroit,10,4,50.00%,3.25,00:01:02,0,$0.00
11,mobile,29,Columbus,10,4,75.00%,1.25,00:00:12,0,$0.00
11,mobile,29,Philadelphia,10,4,50.00%,6.75,00:04:08,0,$0.00
11,mobile,30,Phoenix,10,4,25.00%,2.50,00:02:36,0,$0.00
11,mobile,30,San Francisco,10,4,50.00%,1.50,00:00:08,0,$0.00
11,mobile,31,(not set),10,4,25.00%,4.50,00:05:07,0,$0.00
11,mobile,31,San Francisco,10,4,50.00%,6.25,00:12:56,0,$0.00
11,mobile,31,Washington,10,4,25.00%,9.00,00:05:02,0,$0.00
11,mobile,31,Philadelphia,10,4,25.00%,3.00,00:00:57,0,$0.00
11,tablet,09,Bradenton,10,4,50.00%,2.00,00:00:48,0,$0.00
11,tablet,29,(not set),10,4,25.00%,6.50,00:07:25,0,$0.00
12,desktop,01,New York,10,4,50.00%,5.75,00:00:56,0,$0.00
12,desktop,03,New York,10,4,50.00%,7.25,00:02:39,0,$0.00
12,desktop,03,Austin,10,4,25.00%,5.00,00:03:51,0,$0.00
12,desktop,08,London,10,4,25.00%,4.50,00:09:33,0,$0.00
12,desktop,10,(not set),10,4,0.00%,15.25,00:04:20,0,$0.00
12,desktop,11,(not set),10,4,50.00%,3.50,00:02:46,0,$0.00
12,desktop,12,(not set),10,4,50.00%,1.75,00:00:21,0,$0.00
12,desktop,15,(not set),10,4,75.00%,1.25,00:00:28,0,$0.00
12,desktop,15,New York,10,4,75.00%,3.00,00:00:31,0,$0.00
12,desktop,22,(not set),10,4,50.00%,2.50,00:01:50,0,$0.00
12,desktop,23,(not set),10,4,75.00%,4.00,00:01:49,0,$0.00
12,desktop,24,Los Angeles,10,4,50.00%,2.00,00:00:33,0,$0.00
12,desktop,25,Montreal,10,4,100.00%,1.00,00:00:00,0,$0.00
12,desktop,26,Los Angeles,10,4,25.00%,19.00,00:16:40,1,$247.04
12,desktop,29,(not set),10,4,0.00%,8.50,00:09:55,0,$0.00
12,desktop,30,New York,10,4,50.00%,2.25,00:00:38,0,$0.00
12,mobile,01,Seattle,10,4,25.00%,2.25,00:00:48,0,$0.00
12,mobile,02,London,10,4,75.00%,1.25,00:00:23,0,$0.00
12,mobile,02,Phoenix,10,4,75.00%,1.50,00:00:23,0,$0.00
12,mobile,02,San Diego,10,4,25.00%,2.50,00:01:18,0,$0.00
12,mobile,02,New York,10,4,75.00%,1.50,00:00:14,0,$0.00
12,mobile,02,Nashville,10,4,75.00%,1.50,00:00:06,0,$0.00
12,mobile,03,Birmingham,10,4,100.00%,1.00,00:00:00,0,$0.00
12,mobile,03,Los Angeles,10,4,50.00%,2.25,00:00:24,0,$0.00
12,mobile,03,Orlando,10,4,50.00%,3.00,00:00:46,0,$0.00
12,mobile,03,Tampa,10,4,50.00%,2.75,00:05:26,0,$0.00
12,mobile,03,Indianapolis,10,4,50.00%,9.75,00:11:12,0,$0.00
12,mobile,03,Boston,10,4,0.00%,8.00,00:10:21,0,$0.00
12,mobile,04,London,10,4,75.00%,1.50,00:00:38,0,$0.00
12,mobile,04,Birmingham,10,4,75.00%,2.00,00:01:09,0,$0.00
12,mobile,04,Omaha,10,4,75.00%,1.25,00:00:04,0,$0.00
12,mobile,04,Columbus,10,4,25.00%,3.50,00:01:25,0,$0.00
12,mobile,05,Philadelphia,10,4,25.00%,15.00,00:05:11,1,$19.97
12,mobile,06,Toronto,10,4,25.00%,6.00,00:04:19,0,$0.00
12,mobile,06,San Diego,10,4,75.00%,1.25,00:00:03,0,$0.00
12,mobile,06,Detroit,10,4,25.00%,2.50,00:02:34,0,$0.00
12,mobile,06,Amagansett,10,4,0.00%,12.00,00:11:34,0,$0.00
12,mobile,07,San Francisco,10,4,75.00%,1.25,00:00:04,0,$0.00
12,mobile,07,Atlanta,10,4,50.00%,3.25,00:01:42,0,$0.00
12,mobile,07,Indianapolis,10,4,0.00%,8.25,00:05:02,0,$0.00
12,mobile,07,Charlotte,10,4,25.00%,2.25,00:04:58,0,$0.00
12,mobile,08,Sacramento,10,4,25.00%,6.25,00:13:22,0,$0.00
12,mobile,08,Detroit,10,4,25.00%,2.25,00:01:19,0,$0.00
12,mobile,08,Columbus,10,4,50.00%,5.25,00:04:23,0,$0.00
12,mobile,08,Memphis,10,4,50.00%,4.00,00:00:50,0,$0.00
12,mobile,09,Tampa,10,4,50.00%,2.25,00:02:05,0,$0.00
12,mobile,09,Austin,10,4,50.00%,8.75,00:07:22,0,$0.00
12,mobile,10,San Francisco,10,4,50.00%,2.75,00:06:04,0,$0.00
12,mobile,10,Denver,10,4,100.00%,1.00,00:00:00,0,$0.00
12,mobile,10,Boston,10,4,50.00%,3.75,00:01:29,0,$0.00
12,mobile,10,Nashville,10,4,50.00%,2.00,00:04:42,0,$0.00
12,mobile,10,San Antonio,10,4,25.00%,2.75,00:03:18,0,$0.00
12,mobile,11,Orlando,10,4,50.00%,2.25,00:00:31,0,$0.00
12,mobile,11,Detroit,10,4,50.00%,1.50,00:03:32,0,$0.00
12,mobile,12,Phoenix,10,4,25.00%,2.25,00:01:32,0,$0.00
12,mobile,13,(not set),10,4,50.00%,1.75,00:07:17,0,$0.00
12,mobile,13,London,10,4,50.00%,1.50,00:00:44,0,$0.00
12,mobile,13,Denver,10,4,50.00%,2.25,00:00:25,0,$0.00
12,mobile,13,Philadelphia,10,4,25.00%,3.75,00:02:34,0,$0.00
12,mobile,14,(not set),10,4,75.00%,2.25,00:01:29,0,$0.00
12,mobile,14,London,10,4,75.00%,1.50,00:01:26,0,$0.00
12,mobile,14,San Diego,10,4,50.00%,1.50,00:02:09,0,$0.00
12,mobile,14,Washington,10,4,50.00%,2.75,00:00:33,0,$0.00
12,mobile,14,Ann Arbor,10,4,50.00%,3.25,00:01:36,0,$0.00
12,mobile,14,Austin,10,4,0.00%,5.50,00:26:34,0,$0.00
12,mobile,14,Madison,10,4,100.00%,1.00,00:00:00,0,$0.00
12,mobile,15,Houston,10,4,25.00%,3.50,00:01:10,0,$0.00
12,mobile,16,Phoenix,10,4,50.00%,4.00,00:05:37,0,$0.00
12,mobile,16,New Haven,10,4,50.00%,2.75,00:00:56,0,$0.00
12,mobile,16,Indianapolis,10,4,75.00%,2.00,00:00:35,0,$0.00
12,mobile,16,Detroit,10,4,50.00%,3.00,00:04:42,0,$0.00
12,mobile,16,Minneapolis,10,4,50.00%,2.50,00:00:41,0,$0.00
12,mobile,17,San Diego,10,4,75.00%,1.50,00:00:26,0,$0.00
12,mobile,17,Miami,10,4,25.00%,4.75,00:02:45,0,$0.00
12,mobile,17,Charlotte,10,4,25.00%,6.75,00:04:06,0,$0.00
12,mobile,17,Seattle,10,4,75.00%,3.50,00:01:29,0,$0.00
12,mobile,18,Chicago,10,4,25.00%,4.00,00:00:57,0,$0.00
12,mobile,18,Minneapolis,10,4,25.00%,4.00,00:01:05,0,$0.00
12,mobile,18,Seattle,10,4,25.00%,2.50,00:00:40,0,$0.00
12,mobile,19,San Diego,10,4,50.00%,5.50,00:02:47,0,$0.00
12,mobile,19,Orlando,10,4,25.00%,3.25,00:04:10,0,$0.00
12,mobile,19,Nashville,10,4,25.00%,8.25,00:03:39,0,$0.00
12,mobile,19,Houston,10,4,75.00%,1.25,00:00:11,0,$0.00
12,mobile,20,Birmingham,10,4,75.00%,2.75,00:01:01,0,$0.00
12,mobile,20,Orlando,10,4,50.00%,3.25,00:00:50,0,$0.00
12,mobile,21,Washington,10,4,50.00%,4.50,00:05:56,0,$0.00
12,mobile,21,Omaha,10,4,25.00%,21.50,00:08:03,1,$12.00
12,mobile,21,Portland,10,4,25.00%,3.25,00:01:49,0,$0.00
12,mobile,21,San Antonio,10,4,50.00%,2.00,00:00:28,0,$0.00
12,mobile,22,Birmingham,10,4,25.00%,5.00,00:01:19,0,$0.00
12,mobile,22,San Francisco,10,4,50.00%,3.50,00:02:31,0,$0.00
12,mobile,23,London,10,4,100.00%,1.00,00:00:00,0,$0.00
12,mobile,23,Philadelphia,10,4,50.00%,2.75,00:01:11,0,$0.00
12,mobile,24,London,10,4,75.00%,2.00,00:00:34,0,$0.00
12,mobile,24,Orlando,10,4,50.00%,3.75,00:04:06,0,$0.00
12,mobile,24,New Orleans,10,4,50.00%,1.75,00:01:30,0,$0.00
12,mobile,24,Charlotte,10,4,100.00%,1.00,00:00:00,0,$0.00
12,mobile,25,Denver,10,4,25.00%,3.00,00:07:41,0,$0.00
12,mobile,25,Tampa,10,4,0.00%,3.25,00:02:59,0,$0.00
12,mobile,25,Atlanta,10,4,75.00%,2.25,00:00:35,0,$0.00
12,mobile,25,New Orleans,10,4,50.00%,2.00,00:00:45,0,$0.00
12,mobile,25,Ann Arbor,10,4,50.00%,8.00,00:05:15,0,$0.00
12,mobile,25,Charlotte,10,4,50.00%,4.50,00:03:10,0,$0.00
12,mobile,25,Providence,10,4,100.00%,1.00,00:00:00,0,$0.00
12,mobile,25,Dallas,10,4,25.00%,10.25,00:04:48,0,$0.00
12,mobile,26,Toronto,10,4,75.00%,7.25,00:02:16,0,$0.00
12,mobile,26,Orlando,10,4,50.00%,5.75,00:05:35,0,$0.00
12,mobile,26,Minneapolis,10,4,50.00%,4.50,00:00:15,0,$0.00
12,mobile,26,Charlotte,10,4,25.00%,5.50,00:03:08,0,$0.00
12,mobile,26,Austin,10,4,50.00%,4.00,00:01:40,0,$0.00
12,mobile,27,Washington,10,4,50.00%,1.50,00:00:08,0,$0.00
12,mobile,27,New York,10,4,25.00%,3.00,00:04:19,0,$0.00
12,mobile,28,Los Angeles,10,4,75.00%,3.25,00:01:27,0,$0.00
12,mobile,28,San Francisco,10,4,75.00%,1.25,00:00:04,0,$0.00
12,mobile,29,Grants Pass,10,4,50.00%,2.00,00:01:22,0,$0.00
12,mobile,29,Nashville,10,4,50.00%,5.50,00:04:08,0,$0.00
12,mobile,30,Miami,10,4,75.00%,1.25,00:03:23,0,$0.00
12,mobile,30,Boston,10,4,25.00%,6.25,00:03:03,0,$0.00
12,mobile,30,Philadelphia,10,4,50.00%,2.00,00:08:37,0,$0.00
12,mobile,31,San Francisco,10,4,25.00%,8.50,00:02:29,1,$44.97
12,mobile,31,Denver,10,4,50.00%,6.00,00:03:39,0,$0.00
12,mobile,31,Charlotte,10,4,50.00%,5.50,00:05:22,0,$0.00
12,mobile,31,Houston,10,4,50.00%,3.00,00:05:21,0,$0.00
12,tablet,01,Buenos Aires,10,4,50.00%,2.75,00:00:59,0,$0.00
12,tablet,26,Gold Coast,10,4,75.00%,2.25,00:01:04,0,$0.00
13,desktop,02,Los Angeles,10,4,75.00%,3.75,00:01:21,0,$0.00
13,desktop,07,(not set),10,4,75.00%,1.50,00:00:07,0,$0.00
13,desktop,14,(not set),10,4,50.00%,1.25,00:02:09,0,$0.00
13,desktop,19,New York,10,4,50.00%,3.00,00:00:26,0,$0.00
13,desktop,20,(not set),10,4,50.00%,1.50,00:00:18,0,$0.00
13,desktop,22,(not set),10,4,50.00%,2.25,00:00:51,0,$0.00
13,desktop,25,Boston,10,4,50.00%,1.50,00:00:11,0,$0.00
13,desktop,28,Toronto,10,4,75.00%,2.25,00:00:29,0,$0.00
13,desktop,28,New York,10,4,50.00%,3.75,00:05:38,0,$0.00
13,desktop,30,Toronto,10,4,75.00%,2.25,00:01:07,0,$0.00
13,desktop,31,(not set),10,4,50.00%,2.00,00:00:42,0,$0.00
13,mobile,01,London,10,4,50.00%,1.75,00:00:16,0,$0.00
13,mobile,01,San Francisco,10,4,25.00%,11.50,00:00:22,0,$0.00
13,mobile,02,Sacramento,10,4,75.00%,1.25,00:00:06,0,$0.00
13,mobile,02,Denver,10,4,50.00%,16.50,00:14:33,0,$0.00
13,mobile,02,Orlando,10,4,100.00%,1.00,00:00:00,0,$0.00
13,mobile,02,Boston,10,4,25.00%,3.00,00:01:16,0,$0.00
13,mobile,02,Philadelphia,10,4,25.00%,12.00,00:09:56,0,$0.00
13,mobile,02,Austin,10,4,25.00%,5.75,00:04:04,1,$92.98
13,mobile,03,Denver,10,4,25.00%,4.25,00:01:46,0,$0.00
13,mobile,03,Miami,10,4,50.00%,6.00,00:03:28,0,$0.00
13,mobile,03,Boston,10,4,50.00%,6.00,00:02:45,0,$0.00
13,mobile,03,Charlotte,10,4,50.00%,2.00,00:02:17,0,$0.00
13,mobile,03,Philadelphia,10,4,25.00%,6.25,00:03:56,0,$0.00
13,mobile,03,Austin,10,4,50.00%,2.75,00:01:00,0,$0.00
13,mobile,03,Houston,10,4,25.00%,2.25,00:00:27,0,$0.00
13,mobile,04,San Francisco,10,4,25.00%,4.00,00:03:26,0,$0.00
13,mobile,04,Denver,10,4,50.00%,2.25,00:00:35,0,$0.00
13,mobile,04,Charlotte,10,4,50.00%,3.50,00:01:02,0,$0.00
13,mobile,04,Omaha,10,4,50.00%,3.50,00:06:05,0,$0.00
13,mobile,04,Milwaukee,10,4,75.00%,2.00,00:00:46,0,$0.00
13,mobile,05,Denver,10,4,75.00%,1.25,00:00:08,0,$0.00
13,mobile,05,Orlando,10,4,50.00%,2.25,00:01:55,0,$0.00
13,mobile,05,Boston,10,4,0.00%,7.25,00:02:49,0,$0.00
13,mobile,05,Philadelphia,10,4,75.00%,2.00,00:00:12,0,$0.00
13,mobile,06,San Francisco,10,4,100.00%,1.00,00:00:00,0,$0.00
13,mobile,06,San Jose,10,4,50.00%,8.00,00:02:39,0,$0.00
