Hour,Device Category,Day of the month,City,Month of the year,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Transactions,Revenue
12,mobile,29,Birmingham,10,2,0.00%,5.50,00:04:49,0,$0.00
12,mobile,29,Tuscaloosa,10,2,50.00%,1.50,00:02:36,0,$0.00
12,mobile,29,Long Beach,10,2,0.00%,2.00,00:16:21,0,$0.00
12,mobile,29,New Orleans,10,2,0.00%,5.50,00:05:35,0,$0.00
12,mobile,29,Kansas City,10,2,0.00%,2.50,00:00:54,0,$0.00
12,mobile,29,St. Louis,10,2,0.00%,5.00,00:04:00,0,$0.00
12,mobile,29,Greenville,10,2,0.00%,3.50,00:02:31,0,$0.00
12,mobile,29,Rocky Mount,10,2,0.00%,3.00,00:01:42,0,$0.00
12,mobile,29,Omaha,10,2,50.00%,7.00,00:05:34,0,$0.00
12,mobile,29,Piketon,10,2,100.00%,1.00,00:00:00,0,$0.00
12,mobile,29,Fayetteville,10,2,0.00%,2.00,00:01:19,0,$0.00
12,mobile,29,Memphis,10,2,100.00%,1.00,00:00:00,0,$0.00
12,mobile,29,San Angelo,10,2,100.00%,1.00,00:00:00,0,$0.00
12,mobile,29,Virginia Beach,10,2,50.00%,2.50,00:01:16,0,$0.00
12,mobile,29,Seattle,10,2,0.00%,17.50,00:10:48,0,$0.00
12,mobile,29,Cape Town,10,2,100.00%,1.00,00:00:00,0,$0.00
12,mobile,29,Queensbury,10,2,0.00%,3.00,00:00:35,0,$0.00
12,mobile,30,Tel Aviv-Yafo,10,2,50.00%,3.50,00:01:46,0,$0.00
12,mobile,30,San Diego,10,2,50.00%,1.50,00:00:07,0,$0.00
12,mobile,30,Fort Wayne,10,2,50.00%,2.00,00:00:29,0,$0.00
12,mobile,30,Indianapolis,10,2,0.00%,3.50,00:02:07,0,$0.00
12,mobile,30,Worcester,10,2,0.00%,2.00,00:01:33,0,$0.00
12,mobile,30,Grand Rapids,10,2,50.00%,2.00,00:00:15,0,$0.00
12,mobile,30,Minneapolis,10,2,50.00%,14.50,00:12:03,0,$0.00
12,mobile,30,Omaha,10,2,50.00%,2.50,00:01:08,0,$0.00
12,mobile,30,Rochester,10,2,100.00%,1.00,00:00:00,0,$0.00
12,mobile,30,Columbus,10,2,0.00%,2.50,00:01:15,0,$0.00
12,mobile,30,Oklahoma City,10,2,50.00%,2.50,00:01:37,0,$0.00
12,mobile,30,Portland,10,2,50.00%,2.50,00:01:32,0,$0.00
12,mobile,30,Pittsburgh,10,2,0.00%,8.50,00:16:24,0,$0.00
12,mobile,30,Houston,10,2,0.00%,5.00,00:01:06,0,$0.00
12,mobile,30,McKinney,10,2,0.00%,5.50,00:03:25,0,$0.00
12,mobile,30,Salt Lake City,10,2,0.00%,2.00,00:01:02,0,$0.00
12,mobile,30,Huntington,10,2,50.00%,5.00,00:04:13,0,$0.00
12,mobile,31,Toronto,10,2,100.00%,1.00,00:00:00,0,$0.00
12,mobile,31,Helsinki,10,2,100.00%,1.00,00:00:00,0,$0.00
12,mobile,31,London,10,2,100.00%,1.00,00:00:00,0,$0.00
12,mobile,31,Islamabad,10,2,100.00%,1.00,00:00:00,0,$0.00
12,mobile,31,Indianapolis,10,2,0.00%,3.50,00:00:53,0,$0.00
12,mobile,31,New Orleans,10,2,0.00%,5.00,00:04:18,0,$0.00
12,mobile,31,Minneapolis,10,2,100.00%,1.00,00:00:00,0,$0.00
12,mobile,31,Kansas City,10,2,50.00%,4.00,00:02:28,0,$0.00
12,mobile,31,Columbus,10,2,50.00%,1.50,00:00:03,0,$0.00
12,mobile,31,Oklahoma City,10,2,50.00%,5.50,00:05:05,0,$0.00
12,mobile,31,Chattanooga,10,2,50.00%,1.50,00:00:31,0,$0.00
12,mobile,31,Salt Lake City,10,2,50.00%,3.50,00:02:26,0,$0.00
12,mobile,31,Pretoria,10,2,100.00%,1.00,00:00:00,0,$0.00
12,mobile,31,Cheektowaga,10,2,0.00%,3.00,00:00:56,0,$0.00
12,tablet,01,Broomfield,10,2,0.00%,14.50,00:15:42,0,$0.00
12,tablet,01,Missoula,10,2,50.00%,4.50,00:04:08,0,$0.00
12,tablet,01,Bergenfield,10,2,50.00%,1.50,00:00:11,0,$0.00
12,tablet,01,Portland,10,2,0.00%,6.00,00:06:03,0,$0.00
12,tablet,01,Tuckahoe,10,2,0.00%,13.00,00:05:20,0,$0.00
12,tablet,02,(not set),10,2,100.00%,1.00,00:00:00,0,$0.00
12,tablet,02,London,10,2,50.00%,1.50,00:01:17,0,$0.00
12,tablet,02,Tampa,10,2,50.00%,5.50,00:01:20,0,$0.00
12,tablet,02,Chicago,10,2,50.00%,1.50,00:00:22,0,$0.00
12,tablet,02,New Iberia,10,2,0.00%,9.00,00:04:30,0,$0.00
12,tablet,02,Ann Arbor,10,2,0.00%,12.00,00:05:20,0,$0.00
12,tablet,03,New Orleans,10,2,50.00%,9.00,00:04:25,0,$0.00
12,tablet,03,New York,10,2,50.00%,21.50,00:15:34,0,$0.00
12,tablet,03,Houston,10,2,50.00%,2.00,00:00:28,0,$0.00
12,tablet,04,Palatka,10,2,50.00%,10.50,00:02:15,0,$0.00
12,tablet,04,Slatington,10,2,0.00%,6.50,00:04:32,0,$0.00
12,tablet,05,Sandton,10,2,100.00%,1.00,00:00:00,0,$0.00
12,tablet,06,(not set),10,2,50.00%,3.00,00:01:06,0,$0.00
12,tablet,07,Houston,10,2,50.00%,8.00,00:10:21,0,$0.00
12,tablet,08,Washington,10,2,50.00%,1.00,00:07:08,0,$0.00
12,tablet,08,Ocala,10,2,50.00%,2.00,00:01:14,0,$0.00
12,tablet,08,Waxhaw,10,2,50.00%,1.50,00:00:29,0,$0.00
12,tablet,08,Philadelphia,10,2,0.00%,7.50,00:04:53,1,$30.97
12,tablet,09,Washington,10,2,0.00%,11.50,00:23:13,1,$78.96
12,tablet,09,New York,10,2,100.00%,1.00,00:00:00,0,$0.00
12,tablet,10,(not set),10,2,0.00%,2.50,00:01:08,0,$0.00
12,tablet,10,London,10,2,100.00%,14.50,00:00:00,0,$0.00
12,tablet,12,(not set),10,2,50.00%,9.00,00:01:30,0,$0.00
12,tablet,13,(not set),10,2,0.00%,2.00,00:00:17,0,$0.00
12,tablet,14,Jacksonville,10,2,0.00%,11.50,00:17:29,0,$0.00
12,tablet,14,Houston,10,2,100.00%,1.00,00:00:00,0,$0.00
12,tablet,15,New York,10,2,0.00%,2.50,00:00:32,0,$0.00
12,tablet,19,(not set),10,2,100.00%,1.00,00:00:00,0,$0.00
12,tablet,19,Dubai,10,2,50.00%,1.50,00:00:13,0,$0.00
12,tablet,21,Edmonton,10,2,50.00%,4.00,00:04:47,0,$0.00
12,tablet,21,White Oak,10,2,50.00%,3.50,00:00:34,0,$0.00
12,tablet,22,(not set),10,2,50.00%,7.00,00:05:48,0,$0.00
12,tablet,22,London,10,2,50.00%,5.00,00:03:34,0,$0.00
12,tablet,22,San Francisco,10,2,0.00%,4.50,00:01:03,0,$0.00
12,tablet,23,Mililani,10,2,100.00%,1.00,00:00:00,0,$0.00
12,tablet,24,Phoenix,10,2,50.00%,10.50,00:05:50,1,$117.39
12,tablet,24,Kirksville,10,2,0.00%,12.00,00:09:26,0,$0.00
12,tablet,24,Charlotte,10,2,50.00%,2.00,00:06:09,0,$0.00
12,tablet,26,Chicago,10,2,0.00%,6.00,00:02:34,0,$0.00
12,tablet,26,Bloomfield Township,10,2,50.00%,2.00,00:00:05,0,$0.00
12,tablet,28,Kitchener,10,2,50.00%,12.00,00:07:12,0,$0.00
12,tablet,29,New York,10,2,0.00%,6.00,00:03:03,0,$0.00
12,tablet,29,Gainesville,10,2,0.00%,2.50,00:00:51,0,$0.00
12,tablet,30,(not set),10,2,50.00%,5.00,00:02:17,0,$0.00
12,tablet,31,Los Angeles,10,2,0.00%,3.50,00:01:48,0,$0.00
12,tablet,31,Houston,10,2,50.00%,2.00,00:00:11,0,$0.00
13,desktop,01,Montreal,10,2,50.00%,2.00,00:00:24,0,$0.00
13,desktop,01,Los Angeles,10,2,50.00%,5.00,00:07:39,0,$0.00
13,desktop,01,Biloxi,10,2,0.00%,7.00,00:02:02,0,$0.00
13,desktop,02,Boston,10,2,100.00%,1.00,00:00:00,0,$0.00
13,desktop,02,Austin,10,2,50.00%,2.50,00:01:13,0,$0.00
13,desktop,03,(not set),10,2,100.00%,1.00,00:00:00,0,$0.00
13,desktop,03,Toronto,10,2,50.00%,2.00,00:01:02,0,$0.00
13,desktop,03,Bucharest,10,2,50.00%,2.50,00:01:42,0,$0.00
13,desktop,03,Houston,10,2,50.00%,4.00,00:00:54,0,$0.00
13,desktop,04,Toronto,10,2,50.00%,2.50,00:00:48,0,$0.00
13,desktop,04,Montbrison,10,2,100.00%,1.00,00:00:00,0,$0.00
13,desktop,04,Rugby,10,2,50.00%,2.50,00:00:21,0,$0.00
13,desktop,04,Santa Barbara,10,2,0.00%,4.50,00:06:38,0,$0.00
13,desktop,04,Bensalem,10,2,0.00%,3.00,00:02:44,0,$0.00
13,desktop,04,Chattanooga,10,2,50.00%,8.00,00:07:17,0,$0.00
13,desktop,04,Houston,10,2,50.00%,3.00,00:00:49,0,$0.00
13,desktop,05,London,10,2,100.00%,1.00,00:00:00,0,$0.00
13,desktop,05,Tel Aviv-Yafo,10,2,50.00%,2.00,00:00:42,0,$0.00
13,desktop,05,New York,10,2,50.00%,2.50,00:00:23,0,$0.00
13,desktop,05,Philadelphia,10,2,0.00%,8.00,00:06:43,0,$0.00
13,desktop,05,Dallas,10,2,100.00%,1.00,00:00:00,0,$0.00
13,desktop,06,Montreal,10,2,50.00%,5.50,00:03:17,0,$0.00
13,desktop,06,San Diego,10,2,50.00%,1.00,00:01:28,0,$0.00
13,desktop,06,New York,10,2,0.00%,9.50,00:05:39,0,$0.00
13,desktop,06,Portland,10,2,50.00%,3.00,00:00:40,0,$0.00
13,desktop,07,Montreal,10,2,50.00%,13.00,00:04:44,1,$83.97
13,desktop,07,Oakland,10,2,0.00%,16.00,00:14:29,1,$48.63
13,desktop,07,San Diego,10,2,0.00%,2.00,00:00:14,0,$0.00
13,desktop,07,San Francisco,10,2,0.00%,4.00,00:00:42,0,$0.00
13,desktop,07,Elgin,10,2,0.00%,12.50,00:03:41,0,$0.00
13,desktop,07,Kansas City,10,2,50.00%,2.00,00:00:24,0,$0.00
13,desktop,08,Victoria,10,2,50.00%,7.50,00:07:45,0,$0.00
13,desktop,08,Baton Rouge,10,2,100.00%,1.00,00:00:00,0,$0.00
13,desktop,08,Cape Elizabeth,10,2,50.00%,2.00,00:02:16,0,$0.00
13,desktop,08,Minneapolis,10,2,50.00%,10.00,00:10:25,0,$0.00
13,desktop,08,New York,10,2,100.00%,1.00,00:00:00,0,$0.00
13,desktop,08,Austin,10,2,0.00%,7.00,00:06:35,0,$0.00
13,desktop,09,Surrey,10,2,0.00%,10.00,00:03:08,0,$0.00
13,desktop,09,Ottawa,10,2,100.00%,1.00,00:00:00,0,$0.00
13,desktop,09,Reykjavik,10,2,50.00%,7.50,00:01:58,0,$0.00
13,desktop,09,Denver,10,2,0.00%,5.50,00:00:53,0,$0.00
13,desktop,09,Washington,10,2,0.00%,3.00,00:04:14,0,$0.00
13,desktop,09,St. Petersburg,10,2,0.00%,14.00,00:07:46,0,$0.00
13,desktop,09,Baltimore,10,2,50.00%,3.50,00:02:33,0,$0.00
13,desktop,09,New York,10,2,50.00%,1.50,00:00:19,0,$0.00
13,desktop,09,Newport,10,2,0.00%,7.00,00:01:29,0,$0.00
13,desktop,10,Santa Barbara,10,2,50.00%,6.00,00:01:55,0,$0.00
13,desktop,10,South Bend,10,2,100.00%,1.00,00:00:00,0,$0.00
13,desktop,10,Alpine,10,2,0.00%,30.50,00:13:35,0,$0.00
13,desktop,11,Sofia,10,2,100.00%,1.00,00:00:00,0,$0.00
13,desktop,11,Vancouver,10,2,0.00%,3.50,00:03:58,0,$0.00
13,desktop,11,Bucharest,10,2,100.00%,1.00,00:00:00,0,$0.00
13,desktop,11,Scottsdale,10,2,50.00%,5.50,00:02:15,0,$0.00
13,desktop,11,Tyrone,10,2,0.00%,2.50,00:00:20,0,$0.00
13,desktop,11,New York,10,2,0.00%,7.50,00:09:09,0,$0.00
13,desktop,12,London,10,2,100.00%,1.00,00:00:00,0,$0.00
13,desktop,12,Kansas City,10,2,50.00%,1.50,00:00:32,0,$0.00
13,desktop,12,Jersey City,10,2,50.00%,2.00,00:00:07,0,$0.00
13,desktop,12,New York,10,2,100.00%,1.00,00:00:00,0,$0.00
13,desktop,13,(not set),10,2,50.00%,1.50,00:00:16,0,$0.00
13,desktop,13,London,10,2,0.00%,6.00,00:01:08,0,$0.00
13,desktop,13,Chicago,10,2,50.00%,3.50,00:01:36,0,$0.00
13,desktop,13,Seattle,10,2,50.00%,1.50,00:00:23,0,$0.00
13,desktop,14,Tel Aviv-Yafo,10,2,50.00%,3.00,00:00:35,0,$0.00
13,desktop,14,Los Angeles,10,2,50.00%,1.50,00:00:08,0,$0.00
13,desktop,14,Chicago,10,2,0.00%,6.00,00:03:53,0,$0.00
13,desktop,14,Bountiful,10,2,0.00%,4.50,00:03:07,0,$0.00
13,desktop,15,Montreal,10,2,50.00%,1.50,00:00:19,0,$0.00
13,desktop,15,Berlin,10,2,100.00%,1.00,00:00:00,0,$0.00
13,desktop,15,London,10,2,100.00%,1.00,00:00:00,0,$0.00
13,desktop,15,Istanbul,10,2,100.00%,1.00,00:00:00,0,$0.00
13,desktop,15,Napa,10,2,0.00%,20.00,00:04:46,0,$0.00
13,desktop,15,Jessup,10,2,0.00%,4.00,00:03:08,0,$0.00
13,desktop,16,London,10,2,100.00%,1.00,00:00:00,0,$0.00
13,desktop,16,Fort Collins,10,2,50.00%,3.50,00:02:57,0,$0.00
13,desktop,16,Atlanta,10,2,0.00%,3.50,00:00:33,0,$0.00
13,desktop,16,Jena,10,2,50.00%,3.00,00:01:13,0,$0.00
13,desktop,16,Charlotte,10,2,0.00%,5.00,00:01:17,0,$0.00
13,desktop,16,Richardson,10,2,50.00%,5.00,00:01:02,0,$0.00
13,desktop,17,Brisbane,10,2,0.00%,3.00,00:02:03,0,$0.00
13,desktop,17,Preston,10,2,100.00%,1.00,00:00:00,0,$0.00
13,desktop,17,Phoenix,10,2,50.00%,9.00,00:02:51,0,$0.00
13,desktop,17,Lexington Park,10,2,50.00%,3.00,00:04:26,0,$0.00
13,desktop,18,Gatineau,10,2,0.00%,2.00,00:00:00,0,$0.00
13,desktop,18,Stuttgart,10,2,100.00%,1.00,00:00:00,0,$0.00
13,desktop,18,London,10,2,50.00%,9.00,00:01:44,0,$0.00
13,desktop,18,Jefferson,10,2,50.00%,2.50,00:01:23,0,$0.00
13,desktop,18,New York,10,2,0.00%,6.00,00:02:33,0,$0.00
13,desktop,19,Little Rock,10,2,100.00%,1.00,00:00:00,0,$0.00
13,desktop,19,Phoenix,10,2,50.00%,2.00,00:00:19,0,$0.00
13,desktop,19,Friendsville,10,2,50.00%,2.00,00:00:08,0,$0.00
13,desktop,19,Austin,10,2,50.00%,3.00,00:00:09,0,$0.00
13,desktop,19,Webster Groves,10,2,100.00%,1.00,00:00:00,0,$0.00
13,desktop,20,Gatineau,10,2,50.00%,4.50,00:01:07,0,$0.00
13,desktop,20,Atlanta,10,2,100.00%,1.00,00:00:00,0,$0.00
13,desktop,20,Leander,10,2,50.00%,1.50,00:00:21,0,$0.00
13,desktop,21,Columbia,10,2,50.00%,2.00,00:00:13,0,$0.00
13,desktop,21,Austin,10,2,0.00%,4.50,00:03:17,0,$0.00
13,desktop,22,Dublin,10,2,50.00%,9.50,00:06:39,0,$0.00
13,desktop,22,Los Angeles,10,2,50.00%,2.50,00:01:20,0,$0.00
13,desktop,22,Ballwin,10,2,50.00%,4.50,00:01:08,0,$0.00
13,desktop,22,San Tan Valley,10,2,50.00%,5.00,00:06:39,0,$0.00
13,desktop,23,Los Angeles,10,2,0.00%,4.50,00:03:48,0,$0.00
13,desktop,23,Truckee,10,2,0.00%,4.50,00:02:16,0,$0.00
13,desktop,23,Chicago,10,2,0.00%,1.50,00:10:15,0,$0.00
13,desktop,23,Houston,10,2,0.00%,10.50,00:07:56,0,$0.00
13,desktop,24,(not set),10,2,100.00%,2.50,00:00:00,0,$0.00
13,desktop,24,Los Angeles,10,2,50.00%,4.00,00:01:13,0,$0.00
13,desktop,24,Fort Worth,10,2,0.00%,2.50,00:01:07,0,$0.00
13,desktop,25,(not set),10,2,50.00%,2.00,00:00:16,0,$0.00
13,desktop,25,New York,10,2,0.00%,16.00,00:04:32,0,$0.00
13,desktop,25,Portland,10,2,0.00%,6.50,00:27:48,0,$0.00
13,desktop,26,Los Angeles,10,2,0.00%,2.50,00:02:50,0,$0.00
13,desktop,26,Omaha,10,2,50.00%,1.50,00:00:15,0,$0.00
13,desktop,26,Norfolk,10,2,50.00%,3.00,00:01:32,0,$0.00
13,desktop,27,(not set),10,2,100.00%,1.00,00:00:00,0,$0.00
13,desktop,28,Gilbert,10,2,0.00%,3.00,00:01:21,0,$0.00
13,desktop,28,Los Angeles,10,2,100.00%,1.00,00:00:00,0,$0.00
13,desktop,28,Vernon,10,2,0.00%,13.00,00:03:51,0,$0.00
13,desktop,28,Raleigh,10,2,0.00%,4.00,00:00:25,0,$0.00
13,desktop,28,Lyndhurst,10,2,100.00%,1.00,00:00:00,0,$0.00
13,desktop,29,Sherwood Park,10,2,0.00%,5.50,00:01:09,0,$0.00
13,desktop,29,Chicago,10,2,0.00%,2.50,00:05:26,0,$0.00
13,desktop,29,Florence,10,2,50.00%,3.50,00:04:40,0,$0.00
13,desktop,29,Charleston,10,2,50.00%,1.50,00:00:42,0,$0.00
13,desktop,30,Kitchener,10,2,50.00%,4.00,00:01:50,0,$0.00
13,desktop,30,Karachi,10,2,100.00%,1.00,00:00:00,0,$0.00
13,desktop,30,Concord,10,2,50.00%,3.00,00:00:40,0,$0.00
13,desktop,30,New York,10,2,100.00%,1.00,00:00:00,0,$0.00
13,desktop,31,Westminster,10,2,50.00%,6.00,00:02:09,0,$0.00
13,desktop,31,New York,10,2,0.00%,4.50,00:02:16,0,$0.00
13,mobile,01,Berlin,10,2,0.00%,6.00,00:05:05,0,$0.00
13,mobile,01,Tel Aviv-Yafo,10,2,100.00%,1.00,00:00:00,0,$0.00
13,mobile,01,Birmingham,10,2,0.00%,14.50,00:02:02,0,$0.00
13,mobile,01,Red Bluff,10,2,100.00%,1.00,00:00:00,0,$0.00
13,mobile,01,Denver,10,2,0.00%,1.50,00:22:20,0,$0.00
13,mobile,01,Jacksonville,10,2,50.00%,7.50,00:02:17,0,$0.00
13,mobile,01,Pembroke Pines,10,2,100.00%,1.00,00:00:00,0,$0.00
13,mobile,01,Newburgh,10,2,50.00%,2.50,00:00:47,0,$0.00
13,mobile,01,New Orleans,10,2,0.00%,11.50,00:12:22,1,$71.50
13,mobile,01,Plymouth,10,2,50.00%,1.50,00:00:08,0,$0.00
13,mobile,01,Hagerstown,10,2,100.00%,1.00,00:00:00,0,$0.00
13,mobile,01,Ann Arbor,10,2,0.00%,5.50,00:03:33,0,$0.00
13,mobile,01,Minneapolis,10,2,100.00%,1.00,00:00:00,0,$0.00
13,mobile,01,Omaha,10,2,50.00%,17.00,00:13:08,0,$0.00
13,mobile,01,Cherry Hill,10,2,0.00%,14.50,00:18:20,0,$0.00
13,mobile,01,Yonkers,10,2,50.00%,1.50,00:00:12,0,$0.00
13,mobile,01,Portland,10,2,50.00%,1.00,00:04:01,0,$0.00
13,mobile,01,Florence,10,2,50.00%,2.00,00:00:12,0,$0.00
13,mobile,01,Austin,10,2,50.00%,5.00,00:01:33,0,$0.00
13,mobile,01,San Antonio,10,2,0.00%,5.00,00:04:22,0,$0.00
13,mobile,01,Norfolk,10,2,100.00%,1.00,00:00:00,0,$0.00
13,mobile,01,Virginia Beach,10,2,0.00%,5.00,00:06:38,0,$0.00
13,mobile,01,Dale City,10,2,100.00%,1.00,00:00:00,0,$0.00
13,mobile,02,Jakarta,10,2,0.00%,2.50,00:00:22,0,$0.00
13,mobile,02,Dublin,10,2,100.00%,1.00,00:00:00,0,$0.00
13,mobile,02,Honiara,10,2,50.00%,1.00,00:01:38,0,$0.00
13,mobile,02,Stockholm,10,2,100.00%,1.00,00:00:00,0,$0.00
13,mobile,02,New Haven,10,2,100.00%,1.00,00:00:00,0,$0.00
13,mobile,02,Hialeah,10,2,50.00%,5.50,00:05:19,0,$0.00
13,mobile,02,Atlanta,10,2,50.00%,2.00,00:02:20,0,$0.00
13,mobile,02,Indianapolis,10,2,50.00%,2.00,00:00:50,0,$0.00
13,mobile,02,Muncie,10,2,0.00%,3.00,00:00:59,0,$0.00
13,mobile,02,Detroit,10,2,50.00%,4.00,00:01:53,0,$0.00
13,mobile,02,Minneapolis,10,2,50.00%,2.50,00:01:27,0,$0.00
13,mobile,02,Los Lunas,10,2,0.00%,4.50,00:03:11,0,$0.00
13,mobile,02,Mansfield,10,2,50.00%,1.50,00:00:07,0,$0.00
13,mobile,02,Pittsburgh,10,2,50.00%,10.00,00:09:59,1,$49.17
13,mobile,02,Nashville,10,2,50.00%,2.00,00:08:42,0,$0.00
13,mobile,02,Salt Lake City,10,2,0.00%,11.50,00:11:16,0,$0.00
13,mobile,02,Seattle,10,2,100.00%,1.00,00:00:00,0,$0.00
13,mobile,03,Dubai,10,2,50.00%,1.50,00:00:08,0,$0.00
13,mobile,03,Calgary,10,2,50.00%,2.50,00:00:13,0,$0.00
13,mobile,03,Vancouver,10,2,50.00%,2.00,00:00:33,0,$0.00
13,mobile,03,Jakarta,10,2,50.00%,2.00,00:00:22,0,$0.00
13,mobile,03,Kiev,10,2,0.00%,7.50,00:04:07,0,$0.00
13,mobile,03,Fresno,10,2,50.00%,10.00,00:08:58,0,$0.00
13,mobile,03,Sacramento,10,2,100.00%,1.00,00:00:00,0,$0.00
13,mobile,03,San Jose,10,2,50.00%,1.50,00:00:41,0,$0.00
13,mobile,03,Tampa,10,2,50.00%,2.50,00:00:49,0,$0.00
13,mobile,03,New Orleans,10,2,50.00%,1.50,00:02:01,0,$0.00
13,mobile,03,Syracuse,10,2,50.00%,4.00,00:15:56,0,$0.00
13,mobile,03,Knoxville,10,2,50.00%,2.50,00:01:22,0,$0.00
13,mobile,03,Memphis,10,2,50.00%,1.50,00:00:33,0,$0.00
13,mobile,03,San Antonio,10,2,50.00%,2.00,00:00:41,0,$0.00
13,mobile,03,Seattle,10,2,0.00%,2.50,00:03:04,0,$0.00
13,mobile,04,Tel Aviv-Yafo,10,2,100.00%,1.00,00:00:00,0,$0.00
13,mobile,04,Phoenix,10,2,0.00%,4.00,00:01:53,0,$0.00
13,mobile,04,Jacksonville,10,2,0.00%,2.50,00:00:14,0,$0.00
13,mobile,04,Louisville,10,2,50.00%,9.00,00:07:17,0,$0.00
13,mobile,04,Billerica,10,2,50.00%,2.00,00:00:43,0,$0.00
13,mobile,04,Detroit,10,2,50.00%,7.00,00:00:23,0,$0.00
13,mobile,04,St. Louis,10,2,50.00%,4.50,00:03:38,0,$0.00
13,mobile,04,Greenville,10,2,50.00%,1.50,00:00:08,0,$0.00
13,mobile,04,Raleigh,10,2,0.00%,3.00,00:00:27,0,$0.00
13,mobile,04,Cincinnati,10,2,100.00%,1.00,00:00:00,0,$0.00
13,mobile,04,Columbus,10,2,50.00%,3.00,00:00:32,0,$0.00
13,mobile,04,Elyria,10,2,50.00%,2.00,00:00:37,0,$0.00
13,mobile,04,Mount Joy,10,2,0.00%,3.00,00:00:19,0,$0.00
13,mobile,04,Philadelphia,10,2,100.00%,1.00,00:00:00,0,$0.00
13,mobile,04,Nashville,10,2,50.00%,1.50,00:00:11,0,$0.00
13,mobile,04,Virginia Beach,10,2,50.00%,3.50,00:04:49,0,$0.00
13,mobile,04,Durban,10,2,100.00%,1.00,00:00:00,0,$0.00
13,mobile,05,Ottawa,10,2,100.00%,1.00,00:00:00,0,$0.00
13,mobile,05,Singapore,10,2,50.00%,1.00,00:00:40,0,$0.00
13,mobile,05,Sacramento,10,2,100.00%,1.00,00:00:00,0,$0.00
13,mobile,05,San Jose,10,2,0.00%,8.00,00:02:31,0,$0.00
13,mobile,05,Alachua,10,2,100.00%,1.00,00:00:00,0,$0.00
13,mobile,05,Tampa,10,2,0.00%,5.00,00:02:33,0,$0.00
13,mobile,05,Gainesville,10,2,0.00%,6.00,00:06:37,0,$0.00
13,mobile,05,New Orleans,10,2,50.00%,2.00,00:00:34,0,$0.00
13,mobile,05,Austin,10,2,50.00%,5.00,00:02:17,0,$0.00
13,mobile,05,McKinney,10,2,100.00%,1.00,00:00:00,0,$0.00
13,mobile,05,Salt Lake City,10,2,50.00%,3.50,00:01:33,0,$0.00
13,mobile,05,Seattle,10,2,50.00%,5.50,00:01:58,0,$0.00
13,mobile,05,Sandton,10,2,50.00%,1.50,00:00:07,0,$0.00
13,mobile,06,Kuala Lumpur,10,2,50.00%,6.00,00:02:00,0,$0.00
13,mobile,06,Mobile,10,2,0.00%,13.50,00:05:52,0,$0.00
13,mobile,06,Tucson,10,2,0.00%,3.50,00:02:08,0,$0.00
13,mobile,06,Roseville,10,2,50.00%,1.50,00:00:13,0,$0.00
13,mobile,06,Turlock,10,2,50.00%,1.50,00:00:07,0,$0.00
13,mobile,06,Orlando,10,2,50.00%,1.50,00:00:07,0,$0.00
13,mobile,06,Tampa,10,2,50.00%,1.50,00:00:06,0,$0.00
13,mobile,06,Indianapolis,10,2,50.00%,1.50,00:00:20,0,$0.00
13,mobile,06,Jersey City,10,2,50.00%,4.00,00:01:04,0,$0.00
13,mobile,06,Memphis,10,2,100.00%,1.00,00:00:00,0,$0.00
13,mobile,06,Arlington,10,2,100.00%,1.00,00:00:00,0,$0.00
13,mobile,06,Austin,10,2,50.00%,3.50,00:01:38,0,$0.00
13,mobile,07,Edmonton,10,2,0.00%,13.00,00:05:42,0,$0.00
13,mobile,07,Vancouver,10,2,50.00%,6.00,00:01:28,0,$0.00
13,mobile,07,Phoenix,10,2,0.00%,7.50,00:05:02,0,$0.00
13,mobile,07,Sacramento,10,2,50.00%,4.00,00:01:29,0,$0.00
13,mobile,07,San Jose,10,2,0.00%,9.00,00:11:59,0,$0.00
13,mobile,07,Susanville,10,2,0.00%,13.50,00:04:16,0,$0.00
13,mobile,07,Clermont,10,2,0.00%,4.00,00:02:00,0,$0.00
13,mobile,07,Ocala,10,2,50.00%,3.50,00:00:57,0,$0.00
13,mobile,07,Marietta,10,2,0.00%,9.00,00:05:23,0,$0.00
13,mobile,07,Melrose Park,10,2,0.00%,6.50,00:03:37,0,$0.00
13,mobile,07,New Orleans,10,2,100.00%,1.00,00:00:00,0,$0.00
13,mobile,07,Boston,10,2,50.00%,6.00,00:05:02,0,$0.00
13,mobile,07,Ann Arbor,10,2,100.00%,1.00,00:00:00,0,$0.00
13,mobile,07,Kansas City,10,2,0.00%,5.00,00:04:11,0,$0.00
13,mobile,07,O'Fallon,10,2,100.00%,1.00,00:00:00,0,$0.00
13,mobile,07,Biloxi,10,2,50.00%,2.00,00:00:19,0,$0.00
13,mobile,07,Omaha,10,2,0.00%,10.50,00:04:20,0,$0.00
13,mobile,07,Cincinnati,10,2,0.00%,10.50,00:30:30,0,$0.00
13,mobile,07,Dickson,10,2,50.00%,1.50,00:00:32,0,$0.00
13,mobile,07,McKinney,10,2,100.00%,1.00,00:00:00,0,$0.00
13,mobile,07,Salt Lake City,10,2,0.00%,2.00,00:23:17,0,$0.00
13,mobile,07,Seattle,10,2,50.00%,2.50,00:00:43,0,$0.00
13,mobile,08,Dubai,10,2,50.00%,2.00,00:01:05,0,$0.00
13,mobile,08,Fort Saint John,10,2,100.00%,1.00,00:00:00,0,$0.00
